# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
2.776563e-01 4.813839e-02 6.858036e-01 1.700893e-09 8.928036e-01 -7.934821e-01 5.446429e-02 1.199330e-01 2.281875e+00 3.571875e-03 4.093750e-01 
3.110938e-01 4.362054e-02 6.656607e-01 2.083393e-09 9.252679e-01 -1.221518e+00 6.341071e-01 4.116295e-01 3.199375e+00 1.477366e-02 6.441964e-01 
3.297188e-01 4.623661e-02 7.131250e-01 2.503393e-09 9.639464e-01 -9.536607e-01 -3.987500e-01 2.906920e-01 2.894375e+00 -1.465848e-02 1.383929e-02 
2.648437e-01 4.871875e-02 7.088393e-01 2.626607e-09 9.629821e-01 -9.841964e-01 -3.794643e-01 1.806027e-01 2.681875e+00 -6.238839e-03 7.754464e-01 
2.910938e-01 4.310268e-02 7.490179e-01 1.820893e-09 9.929821e-01 -8.149107e-01 4.401786e-01 3.485491e-01 3.179375e+00 1.485268e-03 6.741071e-02 
3.073438e-01 4.171875e-02 6.444464e-01 2.149821e-09 9.339464e-01 -1.014732e+00 2.655357e-01 3.435268e-02 3.504375e+00 1.301652e-02 7.468750e-01 
3.162187e-01 4.505804e-02 6.837679e-01 1.551964e-09 8.981607e-01 -1.222589e+00 5.982143e-02 2.697991e-01 2.394375e+00 -2.256563e-02 4.611607e-01 
2.666562e-01 4.641518e-02 7.401250e-01 1.619464e-09 9.948036e-01 -8.968750e-01 6.094643e-01 1.866295e-01 2.934375e+00 -1.151027e-02 4.620536e-01 
2.810938e-01 4.443304e-02 6.747679e-01 1.881964e-09 9.072679e-01 -7.640179e-01 -4.694643e-01 3.405134e-01 3.369375e+00 1.385848e-02 6.138393e-01 
3.000937e-01 4.079018e-02 6.544107e-01 2.568750e-09 9.433750e-01 -1.128304e+00 2.891071e-01 3.372991e-01 2.619375e+00 -2.234598e-02 7.879464e-01 
3.291563e-01 4.942411e-02 7.220179e-01 2.254821e-09 9.114464e-01 -1.201696e+00 3.517857e-02 8.658482e-02 2.503125e+00 -7.843750e-04 1.968750e-01 
2.607813e-01 4.717411e-02 7.392679e-01 2.262321e-09 9.403750e-01 -7.034821e-01 5.323214e-01 2.489062e-01 2.460625e+00 -5.909375e-03 3.959821e-01 
2.938438e-01 4.271875e-02 6.894464e-01 1.689107e-09 8.956964e-01 -1.127768e+00 -2.980357e-01 2.247991e-01 2.629375e+00 1.287009e-02 9.334821e-01 
3.057813e-01 4.238839e-02 6.499107e-01 2.494821e-09 9.904107e-01 -9.461607e-01 -1.533929e-01 3.891295e-01 3.063125e+00 -2.179688e-02 6.183036e-01 
3.231563e-01 4.843304e-02 7.137679e-01 1.890536e-09 9.294464e-01 -1.166875e+00 3.480357e-01 4.640625e-02 3.540625e+00 5.334821e-04 1.504464e-01 
2.639688e-01 4.257589e-02 7.108750e-01 2.221607e-09 9.080179e-01 -1.005089e+00 -2.294643e-01 1.420312e-01 2.293125e+00 -1.037545e-02 3.616071e-02 
2.914062e-01 4.553125e-02 7.534107e-01 1.579821e-09 9.429464e-01 -1.155625e+00 3.094643e-01 1.018527e-01 3.593125e+00 6.793304e-03 5.075893e-01 
2.962812e-01 4.041518e-02 6.551607e-01 2.082321e-09 9.744464e-01 -7.699107e-01 7.375000e-02 3.264509e-01 3.014375e+00 1.961161e-03 9.933036e-01 
3.249063e-01 4.961161e-02 6.843036e-01 2.538750e-09 9.192679e-01 -9.986607e-01 5.098214e-01 3.509598e-01 2.756875e+00 -1.722098e-02 4.066964e-01 
2.767188e-01 4.464732e-02 7.246964e-01 1.738393e-09 9.818393e-01 -1.234911e+00 -4.908929e-01 4.039955e-01 3.160625e+00 -1.333482e-03 5.799107e-01 
2.837813e-01 4.578125e-02 6.648036e-01 2.641607e-09 9.573036e-01 -1.064554e+00 3.362500e-01 1.605134e-01 2.233125e+00 -2.154063e-02 8.656250e-01 
2.971563e-01 4.121875e-02 6.744464e-01 1.914107e-09 9.249464e-01 -7.420536e-01 5.216071e-01 2.878795e-01 3.430625e+00 -7.300446e-03 9.151786e-02 
3.127188e-01 4.805804e-02 7.479464e-01 2.275179e-09 8.829464e-01 -9.359821e-01 -6.339286e-02 8.015625e-02 2.569375e+00 1.327277e-02 4.959821e-01 
2.684688e-01 4.513839e-02 7.509464e-01 2.089821e-09 9.169107e-01 -1.151875e+00 -8.803571e-02 3.417188e-01 3.264375e+00 -2.077188e-02 5.758929e-02 
2.783438e-01 4.370982e-02 6.956607e-01 2.653393e-09 9.468036e-01 -7.313393e-01 -2.926786e-01 1.990848e-01 2.526875e+00 6.720089e-03 9.263393e-01 
3.115312e-01 4.987946e-02 7.072321e-01 1.512321e-09 9.825893e-01 -9.113393e-01 5.023214e-01 2.706027e-01 3.114375e+00 -6.385268e-03 7.049107e-01 
3.222813e-01 4.151339e-02 6.487321e-01 2.198036e-09 8.831607e-01 -1.089732e+00 3.919643e-01 9.542411e-02 2.631875e+00 -1.882589e-03 2.683036e-01 
2.640312e-01 4.352232e-02 6.591250e-01 1.955893e-09 9.829107e-01 -7.399107e-01 5.869643e-01 2.348437e-01 2.743125e+00 6.207589e-03 5.593750e-01 
2.883438e-01 4.008482e-02 6.926607e-01 2.226964e-09 9.123036e-01 -1.292768e+00 -9.660714e-02 1.689509e-01 2.493125e+00 -4.225446e-03 8.584821e-01 
2.987812e-01 4.614732e-02 7.426964e-01 1.646250e-09 9.694107e-01 -1.142232e+00 1.744643e-01 4.168527e-01 3.488125e+00 -1.626920e-02 2.638393e-01 
3.153438e-01 4.762946e-02 7.205179e-01 2.471250e-09 9.052321e-01 -8.502679e-01 -2.637500e-01 3.515625e-02 2.901875e+00 -1.260848e-02 1.205357e-02 
2.727188e-01 4.770982e-02 7.138750e-01 1.587321e-09 9.149821e-01 -1.198482e+00 2.623214e-01 5.966518e-02 2.228125e+00 -1.044866e-02 5.754464e-01 
2.834063e-01 4.167411e-02 7.548036e-01 2.355536e-09 9.823750e-01 -7.833036e-01 -1.083929e-01 3.381027e-01 2.755625e+00 1.330937e-02 4.852679e-01 
2.994063e-01 4.347768e-02 6.776607e-01 1.980536e-09 9.456250e-01 -9.890179e-01 -2.787500e-01 1.665402e-01 3.556875e+00 -2.139420e-02 5.803571e-03 
3.277812e-01 4.720982e-02 6.474464e-01 2.532321e-09 9.060893e-01 -1.012054e+00 4.005357e-01 2.440848e-01 2.999375e+00 5.402232e-03 8.879464e-01 
2.642813e-01 4.695982e-02 6.918036e-01 1.638750e-09 9.723036e-01 -9.483036e-01 3.694643e-01 3.975670e-01 3.185625e+00 -2.212054e-03 4.687500e-02 
2.838438e-01 4.385268e-02 6.503393e-01 2.486250e-09 9.491607e-01 -1.050089e+00 -3.537500e-01 9.180804e-02 3.588125e+00 -1.780670e-02 7.397321e-01 
3.067813e-01 4.043304e-02 7.042321e-01 2.059821e-09 9.012679e-01 -1.178125e+00 -8.053571e-02 1.641295e-01 2.263125e+00 8.879911e-03 2.763393e-01 
3.145938e-01 4.896875e-02 7.420536e-01 2.320179e-09 9.385536e-01 -7.897321e-01 4.712500e-01 2.726116e-01 2.669375e+00 -1.143705e-02 9.950893e-01 
2.745313e-01 4.145982e-02 6.829107e-01 1.648393e-09 9.663036e-01 -1.040446e+00 -3.773214e-01 3.726563e-01 2.621875e+00 8.770089e-03 1.379464e-01 
2.804687e-01 4.595982e-02 7.015536e-01 2.586964e-09 9.210893e-01 -1.190982e+00 6.705357e-01 6.408482e-02 2.285625e+00 -4.152232e-03 2.745536e-01 
3.016563e-01 4.312946e-02 7.599464e-01 2.139107e-09 8.974107e-01 -7.211607e-01 1.037500e-01 3.087723e-01 3.124375e+00 -1.564688e-02 8.370536e-01 
3.195938e-01 4.929911e-02 6.445536e-01 1.990179e-09 9.880536e-01 -9.750893e-01 9.517857e-02 2.002902e-01 3.459375e+00 -1.418259e-02 5.156250e-01 
2.695937e-01 4.291518e-02 6.760536e-01 2.043750e-09 9.042679e-01 -1.236518e+00 5.580357e-01 1.384152e-01 2.210625e+00 -1.296875e-03 6.415179e-01 
2.864687e-01 4.224554e-02 7.169821e-01 2.451964e-09 9.594464e-01 -7.549107e-01 -1.394643e-01 4.441741e-01 2.845625e+00 -1.253527e-02 9.397321e-01 
2.975937e-01 4.956696e-02 7.473036e-01 2.307321e-09 9.730536e-01 -1.129911e+00 1.380357e-01 9.140625e-02 3.274375e+00 -2.187009e-02 3.075893e-01 
3.180312e-01 4.584375e-02 6.432679e-01 1.525179e-09 9.316964e-01 -9.729464e-01 -2.176786e-01 2.922991e-01 3.130625e+00 7.379018e-03 1.683036e-01 
2.689688e-01 4.061161e-02 6.733750e-01 2.290179e-09 9.892321e-01 -1.012589e+00 -2.991071e-01 2.681920e-01 3.514375e+00 -5.579911e-03 2.468750e-01 
2.895937e-01 4.831696e-02 7.443036e-01 2.589107e-09 9.499107e-01 -9.424107e-01 1.267857e-02 2.195759e-01 2.310625e+00 1.074687e-02 8.308036e-01 
3.108438e-01 4.543304e-02 7.236250e-01 1.812321e-09 8.827321e-01 -7.425893e-01 2.258929e-01 3.818973e-01 3.174375e+00 -2.329777e-02 2.852679e-01 
3.147813e-01 4.463839e-02 6.471250e-01 1.599107e-09 9.383393e-01 -1.185625e+00 5.848214e-01 1.747768e-02 2.581875e+00 -3.420089e-03 5.245536e-01 
2.611562e-01 4.084375e-02 7.151607e-01 1.608750e-09 9.191607e-01 -8.668750e-01 2.216071e-01 1.673438e-01 2.248125e+00 1.308036e-04 4.825893e-01 
2.860313e-01 4.582589e-02 6.472321e-01 1.984821e-09 9.762679e-01 -1.087589e+00 -2.198214e-01 1.118973e-01 3.586875e+00 7.159375e-03 8.343750e-01 
3.099688e-01 4.909375e-02 7.455893e-01 2.466964e-09 9.026607e-01 -8.272321e-01 -1.223214e-01 4.301116e-01 2.559375e+00 -5.470089e-03 7.263393e-01 
3.127813e-01 4.383482e-02 6.871964e-01 2.343750e-09 9.454107e-01 -1.224732e+00 6.169643e-01 2.509152e-01 2.949375e+00 -2.435938e-02 3.794643e-02 
2.684063e-01 4.162054e-02 6.491607e-01 1.862679e-09 9.895536e-01 -1.216696e+00 1.696429e-02 1.215402e-01 2.753125e+00 2.583482e-03 3.763393e-01 
2.894063e-01 4.580804e-02 7.053036e-01 1.711607e-09 8.833750e-01 -7.334821e-01 -2.873214e-01 2.939062e-01 2.481875e+00 -1.403616e-02 7.602679e-01 
3.061563e-01 4.946875e-02 7.449464e-01 2.126250e-09 9.230179e-01 -1.100446e+00 5.644643e-01 4.881696e-02 3.216875e+00 1.217455e-02 6.281250e-01 
3.254063e-01 4.273661e-02 6.976964e-01 2.499107e-09 9.438036e-01 -9.868750e-01 2.719643e-01 4.365402e-01 3.379375e+00 -1.956384e-02 1.325893e-01 
2.773438e-01 4.087054e-02 6.429464e-01 1.872321e-09 9.131607e-01 -1.069375e+00 6.062500e-01 2.967188e-01 2.579375e+00 -1.630580e-02 4.441964e-01 
2.841563e-01 4.509375e-02 7.211607e-01 2.576250e-09 9.037321e-01 -7.458036e-01 -4.303571e-02 1.589063e-01 3.539375e+00 -1.107098e-02 9.245536e-01 
3.081563e-01 4.438839e-02 7.445179e-01 2.244107e-09 9.520536e-01 -1.180268e+00 1.508929e-01 6.629464e-03 2.451875e+00 9.721875e-03 3.169643e-02 
3.253438e-01 4.867411e-02 6.802321e-01 1.588393e-09 9.831250e-01 -9.204464e-01 -3.173214e-01 3.698438e-01 2.925625e+00 -2.352679e-04 6.004464e-01 
2.604688e-01 4.302232e-02 7.222321e-01 1.851964e-09 9.885893e-01 -1.010982e+00 -4.823214e-01 1.661384e-01 2.459375e+00 -3.456696e-03 6.049107e-01 
2.879062e-01 4.607589e-02 6.645893e-01 2.606250e-09 9.031964e-01 -9.627679e-01 -4.089286e-02 2.862723e-01 3.356875e+00 1.437098e-02 8.441964e-01 
3.109063e-01 4.904018e-02 6.795893e-01 1.556250e-09 9.486250e-01 -8.395536e-01 1.766071e-01 3.461384e-01 3.236875e+00 -2.146741e-02 2.486607e-01 
3.136563e-01 4.111161e-02 7.349821e-01 2.283750e-09 9.163750e-01 -1.202768e+00 5.966071e-01 7.935268e-02 2.653125e+00 -1.388973e-02 2.843750e-01 
2.702188e-01 4.348661e-02 7.258750e-01 2.456250e-09 9.285893e-01 -1.282054e+00 -3.655357e-01 4.841518e-02 2.650625e+00 3.315625e-03 3.718750e-01 
2.881563e-01 4.012946e-02 6.743393e-01 2.344821e-09 9.056607e-01 -7.618750e-01 4.648214e-01 3.441295e-01 3.190625e+00 -7.227232e-03 8.058036e-01 
3.039063e-01 4.944196e-02 6.443393e-01 1.899107e-09 9.401607e-01 -8.545536e-01 3.512500e-01 1.388170e-01 2.480625e+00 -1.971027e-02 4.598214e-02 
3.179063e-01 4.739732e-02 7.385179e-01 1.731964e-09 9.785179e-01 -1.022768e+00 -9.125000e-02 3.244420e-01 3.546875e+00 9.941518e-03 6.977679e-01 
2.640938e-01 4.147768e-02 7.120536e-01 2.424107e-09 9.444464e-01 -1.264375e+00 5.355357e-01 2.573438e-01 2.544375e+00 1.887946e-03 1.406250e-01 
2.912188e-01 4.781696e-02 6.886964e-01 1.550893e-09 8.944107e-01 -1.144911e+00 3.201786e-01 1.707589e-02 3.433125e+00 -5.140625e-03 7.575893e-01 
2.976563e-01 4.435268e-02 7.575893e-01 1.839107e-09 9.363036e-01 -8.754464e-01 -4.158929e-01 4.043973e-01 3.164375e+00 -2.040580e-02 2.924107e-01 
3.192813e-01 4.596875e-02 6.419821e-01 2.194821e-09 9.883750e-01 -7.843750e-01 -6.017857e-02 2.147545e-01 2.585625e+00 8.111161e-03 6.808036e-01 
2.714063e-01 4.116518e-02 6.779821e-01 2.639464e-09 9.858036e-01 -1.259554e+00 1.894643e-01 1.030580e-01 2.611875e+00 -1.345045e-02 3.897321e-01 
2.915938e-01 4.262054e-02 7.402321e-01 2.146607e-09 8.910893e-01 -9.574107e-01 -4.641071e-01 1.444420e-01 3.209375e+00 1.459062e-02 8.174107e-01 
2.958437e-01 4.885268e-02 7.228750e-01 1.884107e-09 9.526964e-01 -7.736607e-01 -1.212500e-01 4.329241e-01 2.521875e+00 -1.934420e-02 1.584821e-01 
3.297813e-01 4.567411e-02 6.468036e-01 1.736250e-09 9.281607e-01 -1.050625e+00 6.973214e-01 2.485045e-01 3.360625e+00 -4.481696e-03 6.102679e-01 
2.652188e-01 4.276339e-02 7.241607e-01 2.464821e-09 9.654464e-01 -8.127679e-01 4.562500e-01 3.581920e-01 3.100625e+00 4.267411e-03 9.602679e-01 
2.837188e-01 4.948661e-02 6.655536e-01 2.397321e-09 9.264464e-01 -1.274554e+00 -1.330357e-01 1.456473e-01 2.541875e+00 1.455402e-02 6.352679e-01 
3.012813e-01 4.157589e-02 7.301607e-01 1.947321e-09 8.808036e-01 -1.107411e+00 1.176786e-01 2.424777e-01 3.476875e+00 -1.985670e-02 2.959821e-01 
3.242188e-01 4.583482e-02 6.717679e-01 1.654821e-09 9.953393e-01 -8.572321e-01 -2.048214e-01 9.944196e-02 2.759375e+00 -6.202232e-03 1.441964e-01 
2.694687e-01 4.697768e-02 6.852679e-01 2.600893e-09 9.075893e-01 -1.036696e+00 2.033929e-01 2.300223e-01 3.483125e+00 -2.395670e-02 8.272321e-01 
2.946563e-01 4.412054e-02 7.528750e-01 2.094107e-09 9.641607e-01 -1.287946e+00 5.108929e-01 4.047991e-01 2.363125e+00 -4.518304e-03 3.691964e-01 
2.957188e-01 4.021875e-02 6.548393e-01 2.298750e-09 9.132679e-01 -9.959821e-01 -3.066071e-01 1.058705e-01 2.791875e+00 3.864732e-03 4.776786e-02 
3.156563e-01 4.955804e-02 7.024107e-01 1.733036e-09 9.711250e-01 -7.066964e-01 9.464286e-03 1.356027e-01 3.023125e+00 8.404018e-03 7.477679e-01 
2.757187e-01 4.424554e-02 6.819464e-01 1.829464e-09 8.813393e-01 -1.165804e+00 2.446429e-02 3.702455e-01 2.421875e+00 -1.773348e-02 8.558036e-01 
2.790313e-01 4.092411e-02 7.506250e-01 2.225893e-09 9.931964e-01 -9.756250e-01 6.812500e-01 2.661830e-01 2.821875e+00 3.352232e-03 5.700893e-01 
3.046563e-01 4.912054e-02 6.410179e-01 2.438036e-09 9.448750e-01 -7.200893e-01 3.298214e-01 7.292411e-02 2.941875e+00 5.987946e-03 4.816964e-01 
3.254687e-01 4.581696e-02 7.225536e-01 1.712679e-09 9.200179e-01 -1.083304e+00 -4.083929e-01 1.922545e-01 3.413125e+00 -6.934375e-03 1.562500e-02 
2.769687e-01 4.939732e-02 6.628750e-01 2.521607e-09 9.309464e-01 -1.298125e+00 -2.112500e-01 2.115402e-01 3.351875e+00 -5.177232e-03 3.504464e-01 
2.889688e-01 4.612946e-02 7.058393e-01 1.699821e-09 9.463750e-01 -7.538393e-01 5.205357e-01 1.667411e-02 2.780625e+00 2.040179e-04 2.187500e-02 
3.084062e-01 4.355804e-02 6.984464e-01 1.806964e-09 9.720893e-01 -8.840179e-01 -1.973214e-01 2.983259e-01 3.159375e+00 -2.483527e-02 9.691964e-01 
3.270938e-01 4.241518e-02 7.310179e-01 2.189464e-09 9.029821e-01 -1.076875e+00 1.948214e-01 3.991741e-01 2.316875e+00 1.411473e-02 5.165179e-01 
2.677812e-01 4.470982e-02 6.577321e-01 1.893750e-09 9.172321e-01 -7.597321e-01 4.273214e-01 3.320759e-01 3.565625e+00 6.866518e-03 6.843750e-01 
2.859063e-01 4.097768e-02 6.716607e-01 2.599821e-09 9.022321e-01 -1.187232e+00 3.587500e-01 1.406250e-03 2.910625e+00 -1.330402e-02 3.477679e-01 
2.977188e-01 4.662054e-02 7.492321e-01 1.501607e-09 9.686607e-01 -8.727679e-01 9.732143e-02 1.147098e-01 2.864375e+00 -1.791652e-02 4.241071e-02 
3.167813e-01 4.891518e-02 7.028393e-01 2.303036e-09 9.768036e-01 -1.060804e+00 -3.741071e-01 4.305134e-01 2.396875e+00 -5.647321e-04 7.790179e-01 
2.774062e-01 4.279911e-02 7.465536e-01 2.517321e-09 9.399464e-01 -8.041964e-01 -3.633929e-01 6.207589e-02 2.280625e+00 -4.664732e-03 3.941964e-01 
2.777188e-01 4.245982e-02 6.778750e-01 2.010536e-09 9.989821e-01 -1.129375e+00 2.269643e-01 3.855134e-01 3.449375e+00 -1.769688e-02 8.334821e-01 
3.075937e-01 4.859375e-02 6.416607e-01 2.345893e-09 9.424107e-01 -9.579464e-01 -6.875000e-02 3.256473e-01 3.030625e+00 1.433437e-02 2.098214e-02 
3.212813e-01 4.604911e-02 7.274821e-01 1.719107e-09 8.863750e-01 -1.189911e+00 6.383929e-01 1.255580e-01 2.749375e+00 -3.566518e-03 7.174107e-01 
2.750938e-01 4.350446e-02 7.596250e-01 1.593750e-09 8.820893e-01 -1.158839e+00 -1.089286e-02 2.143527e-01 3.028125e+00 -1.516518e-03 6.424107e-01 
2.797188e-01 4.195089e-02 7.092679e-01 2.382321e-09 9.911607e-01 -9.038393e-01 -3.580357e-01 3.935491e-01 2.701875e+00 -2.348080e-02 2.968750e-01 
2.972188e-01 4.923661e-02 6.724107e-01 1.892679e-09 9.502321e-01 -7.795536e-01 4.862500e-01 2.320312e-01 2.235625e+00 8.916518e-03 1.799107e-01 
3.126563e-01 4.608482e-02 6.477679e-01 2.519464e-09 9.329821e-01 -1.135804e+00 2.848214e-01 8.899554e-02 3.591875e+00 -8.362054e-03 8.477679e-01 
2.682812e-01 4.656696e-02 6.993036e-01 2.210893e-09 9.010536e-01 -1.212946e+00 -2.466071e-01 1.331920e-01 2.351875e+00 -1.407277e-02 9.325893e-01 
2.854063e-01 4.832589e-02 7.525536e-01 1.674107e-09 9.841964e-01 -1.031875e+00 4.412500e-01 2.256027e-01 2.989375e+00 1.535938e-02 5.977679e-01 
3.033438e-01 4.102232e-02 7.238393e-01 1.962321e-09 9.609464e-01 -7.972321e-01 1.326786e-01 3.650223e-01 2.783125e+00 -2.359063e-02 7.901786e-02 
3.135313e-01 4.408482e-02 6.409107e-01 2.667321e-09 9.185179e-01 -9.450893e-01 6.517857e-02 6.368304e-02 3.455625e+00 2.327232e-03 3.156250e-01 
2.644688e-01 4.012054e-02 6.732679e-01 1.825179e-09 8.932321e-01 -9.097321e-01 -9.767857e-02 2.018973e-01 3.025625e+00 -2.326116e-02 6.290179e-01 
2.880938e-01 4.453125e-02 7.031607e-01 2.656607e-09 9.773393e-01 -7.361607e-01 4.444643e-01 4.078125e-02 3.328125e+00 4.194196e-03 3.468750e-01 
3.050938e-01 4.555804e-02 7.480536e-01 1.534821e-09 9.589107e-01 -1.109018e+00 2.055357e-01 3.847098e-01 2.740625e+00 9.282589e-03 1.629464e-01 
3.199063e-01 4.912946e-02 6.696250e-01 2.396250e-09 9.277321e-01 -1.156696e+00 -4.812500e-01 2.252009e-01 2.528125e+00 -8.911161e-03 9.558036e-01 
2.618437e-01 4.069196e-02 6.680179e-01 2.518393e-09 9.030893e-01 -9.916964e-01 -3.226786e-01 1.838170e-01 3.349375e+00 -9.057589e-03 5.031250e-01 
2.899063e-01 4.437946e-02 6.787321e-01 2.052321e-09 9.349107e-01 -7.238393e-01 4.123214e-01 3.180134e-01 2.213125e+00 1.778125e-03 9.629464e-01 
2.996563e-01 4.730804e-02 7.078750e-01 1.664464e-09 9.702679e-01 -1.204911e+00 3.566071e-01 3.796875e-02 2.826875e+00 1.590848e-02 2.236607e-01 
3.208438e-01 4.768304e-02 7.542679e-01 2.247321e-09 9.556964e-01 -1.063482e+00 9.303571e-02 3.931473e-01 3.095625e+00 -2.392009e-02 3.781250e-01 
2.658437e-01 4.233482e-02 7.430179e-01 2.185179e-09 9.384464e-01 -1.156161e+00 -3.258929e-01 4.088170e-01 2.374375e+00 -1.275491e-02 3.415179e-01 
2.877812e-01 4.836161e-02 6.574107e-01 2.051250e-09 9.704821e-01 -1.018482e+00 6.410714e-02 6.026786e-04 2.603125e+00 -1.150446e-03 2.366071e-02 
3.103438e-01 4.298661e-02 6.996250e-01 2.552679e-09 9.458393e-01 -9.584821e-01 4.616071e-01 1.822098e-01 3.441875e+00 -2.340759e-02 9.040179e-01 
3.200313e-01 4.645982e-02 7.145179e-01 1.516607e-09 8.980536e-01 -8.063393e-01 1.005357e-01 3.280580e-01 3.105625e+00 1.202813e-02 6.709821e-01 
2.642188e-01 4.412946e-02 6.607321e-01 2.389821e-09 9.240893e-01 -1.200625e+00 -6.660714e-02 3.091741e-01 2.403125e+00 -2.337098e-02 4.513393e-01 
2.890938e-01 4.672768e-02 7.303750e-01 1.685893e-09 9.575179e-01 -7.302679e-01 -3.901786e-01 4.921875e-02 2.978125e+00 -1.132723e-02 8.986607e-01 
2.964688e-01 4.189732e-02 6.982321e-01 2.479821e-09 8.904464e-01 -8.808036e-01 4.155357e-01 1.163170e-01 3.525625e+00 2.912946e-03 8.794643e-02 
3.216562e-01 4.945089e-02 7.099107e-01 1.995536e-09 9.826964e-01 -1.077946e+00 3.116071e-01 4.389509e-01 2.849375e+00 1.038080e-02 5.183036e-01 
2.635938e-01 4.862054e-02 6.625536e-01 1.833750e-09 9.183036e-01 -1.158304e+00 1.208929e-01 3.770759e-01 3.346875e+00 -1.223661e-03 8.049107e-01 
2.820938e-01 4.388839e-02 6.953393e-01 2.157321e-09 9.667321e-01 -7.093750e-01 -4.287500e-01 2.360491e-01 2.419375e+00 1.122277e-02 1.549107e-01 
3.014062e-01 4.170089e-02 7.020893e-01 2.544107e-09 8.935536e-01 -9.504464e-01 -5.535714e-03 4.158482e-02 2.940625e+00 -2.465223e-02 7.227679e-01 
3.207187e-01 4.674554e-02 7.586607e-01 1.769464e-09 9.747679e-01 -1.134196e+00 6.855357e-01 2.095313e-01 2.816875e+00 -6.604911e-03 2.790179e-01 
2.732188e-01 4.808482e-02 6.866607e-01 2.070536e-09 9.965179e-01 -7.441964e-01 1.589286e-02 1.998884e-01 2.413125e+00 -5.281250e-04 9.129464e-01 
2.935937e-01 4.346875e-02 7.469821e-01 1.545536e-09 9.379107e-01 -1.268661e+00 -2.583929e-01 2.750223e-01 2.923125e+00 -2.278527e-02 6.468750e-01 
3.092813e-01 4.085268e-02 6.438036e-01 2.186250e-09 9.513036e-01 -1.067768e+00 1.166071e-01 3.393080e-01 3.285625e+00 1.224777e-02 2.093750e-01 
3.139688e-01 4.645089e-02 7.173036e-01 2.680179e-09 8.806964e-01 -9.675893e-01 5.462500e-01 8.698661e-02 2.609375e+00 -1.348705e-02 3.888393e-01 
2.605938e-01 4.616518e-02 7.148393e-01 1.810179e-09 9.781964e-01 -7.608036e-01 -6.553571e-02 3.714509e-01 3.141875e+00 5.438839e-03 7.897321e-01 
2.858438e-01 4.127232e-02 7.362679e-01 1.669821e-09 9.110179e-01 -1.126696e+00 3.405357e-01 1.818080e-01 2.356875e+00 -2.197991e-02 4.540179e-01 
2.986563e-01 4.837054e-02 6.794821e-01 2.508750e-09 9.618036e-01 -1.201161e+00 4.937500e-01 2.372545e-01 3.580625e+00 -1.414598e-02 1.843750e-01 
3.230313e-01 4.366518e-02 6.550536e-01 2.191607e-09 9.086607e-01 -9.970536e-01 -4.405357e-01 1.038616e-01 2.781875e+00 1.334598e-02 5.781250e-01 
2.667813e-01 4.722768e-02 7.493393e-01 2.351250e-09 9.621250e-01 -1.039911e+00 -1.962500e-01 4.200670e-01 3.039375e+00 1.448080e-02 4.558036e-01 
2.799687e-01 4.411161e-02 6.863393e-01 1.875536e-09 9.156250e-01 -9.156250e-01 -4.833929e-01 2.993304e-02 3.378125e+00 -2.271205e-02 5.995536e-01 
2.979688e-01 4.845089e-02 6.592321e-01 1.758750e-09 9.019107e-01 -1.235982e+00 6.941071e-01 2.207812e-01 2.586875e+00 -7.111607e-04 7.888393e-01 
3.272812e-01 4.199554e-02 7.004821e-01 2.470179e-09 9.717679e-01 -7.565179e-01 1.530357e-01 2.533259e-01 2.264375e+00 -6.970982e-03 2.031250e-01 
2.638437e-01 4.790625e-02 6.402679e-01 2.493750e-09 9.689821e-01 -8.518750e-01 -3.339286e-02 2.609598e-01 3.303125e+00 -1.066830e-02 8.200893e-01 
2.819063e-01 4.690625e-02 7.535179e-01 1.958036e-09 8.846607e-01 -1.115982e+00 -2.562500e-01 3.810938e-01 2.615625e+00 -2.073527e-02 5.513393e-01 
2.967813e-01 4.258482e-02 6.823750e-01 2.190536e-09 9.146607e-01 -1.292232e+00 5.633929e-01 1.026563e-01 3.171875e+00 6.500446e-03 5.312500e-02 
3.190312e-01 4.234375e-02 7.221250e-01 1.745893e-09 9.886964e-01 -7.013393e-01 1.305357e-01 1.564955e-01 2.411875e+00 3.425446e-03 4.174107e-01 
2.754688e-01 4.267411e-02 7.087321e-01 1.821964e-09 9.466964e-01 -7.806250e-01 2.676786e-01 4.425670e-01 3.555625e+00 -1.835580e-02 6.191964e-01 
2.796562e-01 4.154911e-02 6.525893e-01 2.241964e-09 9.112321e-01 -1.072054e+00 4.369643e-01 2.513170e-01 2.428125e+00 1.532277e-02 1.754464e-01 
3.102187e-01 4.824554e-02 6.874107e-01 1.510179e-09 9.780893e-01 -1.285804e+00 -3.483929e-01 1.488616e-01 3.071875e+00 -3.450893e-04 3.209821e-01 
3.255312e-01 4.525446e-02 7.388393e-01 2.579464e-09 9.001964e-01 -8.540179e-01 -1.008929e-01 7.774554e-02 2.685625e+00 -8.215625e-03 9.066964e-01 
2.735313e-01 4.661161e-02 7.364821e-01 1.686964e-09 9.503393e-01 -1.283661e+00 7.589286e-02 2.826563e-01 3.454375e+00 -1.406696e-03 9.531250e-01 
2.814062e-01 4.212054e-02 6.971607e-01 2.690893e-09 9.771250e-01 -8.315179e-01 -4.330357e-01 1.143080e-01 3.093125e+00 -1.685491e-02 3.575893e-01 
